Symbol,reference_tpm
RN7SL535P,0.120102
RN7SL536P,0.0
RN7SL538P,0.0
RN7SL539P,0.0
RN7SL541P,0.0
RN7SL542P,0.0
RN7SL543P,0.0
RN7SL544P,0.0
RN7SL545P,0.0
RN7SL546P,0.0
RN7SL547P,0.0
RN7SL549P,0.0
RN7SL551P,0.0
RN7SL552P,0.0
RN7SL553P,0.0
RN7SL554P,0.0
RN7SL555P,0.0
RN7SL556P,0.0
RN7SL557P,0.0
RN7SL558P,0.0
RN7SL559P,0.0
RN7SL55P,0.0
RN7SL560P,0.0
RN7SL561P,0.0
RN7SL563P,0.0
RN7SL564P,0.0
RN7SL565P,0.0
RN7SL566P,0.190094
RN7SL567P,0.0
RN7SL568P,0.0
RN7SL569P,0.0
RN7SL570P,0.0
RN7SL571P,0.0
RN7SL573P,0.0
RN7SL574P,0.260096
RN7SL575P,0.0
RN7SL577P,0.0
RN7SL578P,0.0
RN7SL57P,0.0
RN7SL580P,0.0
RN7SL581P,0.0
RN7SL582P,0.0
RN7SL583P,0.0
RN7SL584P,0.0
RN7SL585P,0.0
RN7SL586P,0.0
RN7SL587P,0.0
RN7SL589P,0.0
RN7SL58P,0.0
RN7SL591P,0.0
RN7SL592P,0.0
RN7SL594P,0.0
RN7SL596P,0.0
RN7SL597P,0.0
RN7SL598P,0.0
RN7SL5P,0.0
RN7SL600P,0.140103
RN7SL601P,0.0
RN7SL602P,0.0
RN7SL604P,0.0
RN7SL605P,0.0
RN7SL606P,0.0
RN7SL607P,0.0
RN7SL608P,0.965099
RN7SL60P,0.0
RN7SL610P,0.0
RN7SL612P,0.0
RN7SL614P,0.0
RN7SL615P,0.0
RN7SL616P,0.0
RN7SL617P,0.0
RN7SL618P,0.0
RN7SL619P,0.0
RN7SL620P,0.0
RN7SL621P,0.0
RN7SL622P,0.0
RN7SL623P,0.0
RN7SL624P,0.0
RN7SL625P,0.0
RN7SL627P,0.0
RN7SL628P,0.0
RN7SL629P,0.0
RN7SL62P,0.0
RN7SL630P,0.0
RN7SL632P,0.0
RN7SL633P,0.0
RN7SL634P,0.0
RN7SL635P,0.0
RN7SL636P,0.0
RN7SL638P,0.0
RN7SL63P,0.0
RN7SL640P,0.0
RN7SL643P,0.0
RN7SL644P,0.0
RN7SL645P,0.0
RN7SL646P,0.0
RN7SL647P,0.0
RN7SL648P,0.0
RN7SL649P,0.0
RN7SL650P,0.0
RN7SL652P,0.0
RN7SL653P,0.0
RN7SL654P,0.0
RN7SL655P,0.0
RN7SL656P,0.17
RN7SL657P,0.130096
RN7SL658P,0.0
RN7SL659P,0.0
RN7SL65P,0.0
RN7SL660P,0.0
RN7SL663P,0.160096
RN7SL664P,0.0
RN7SL665P,0.0
RN7SL666P,0.0
RN7SL667P,0.0
RN7SL668P,0.0
RN7SL66P,0.0
RN7SL670P,0.0
RN7SL672P,0.0
RN7SL673P,0.0
RN7SL674P,0.0
RN7SL675P,0.0
RN7SL677P,0.0
RN7SL678P,0.0
RN7SL679P,0.0
RN7SL67P,0.0
RN7SL680P,0.0
RN7SL681P,0.0
RN7SL683P,0.0
RN7SL684P,0.0
RN7SL685P,0.0
RN7SL687P,0.0
RN7SL688P,0.0
RN7SL689P,0.590088
RN7SL68P,0.0
RN7SL690P,0.0
RN7SL691P,0.0
RN7SL692P,0.0
RN7SL693P,0.0
RN7SL697P,0.0
RN7SL698P,0.0
RN7SL69P,0.0
RN7SL700P,0.0
RN7SL702P,0.0
RN7SL703P,0.0
RN7SL704P,0.0
RN7SL705P,0.0
RN7SL706P,0.0
RN7SL708P,0.0
RN7SL709P,0.0
RN7SL70P,0.0
RN7SL711P,0.0
RN7SL712P,0.0
RN7SL713P,0.0
RN7SL714P,0.0
RN7SL715P,0.0
RN7SL716P,0.0
RN7SL717P,0.0
RN7SL718P,0.0
RN7SL719P,0.0
RN7SL720P,0.0
RN7SL722P,0.0
RN7SL724P,0.0
RN7SL725P,0.0
RN7SL726P,0.0
RN7SL727P,0.0
RN7SL728P,0.0
RN7SL72P,0.0
RN7SL731P,1.970062
RN7SL732P,0.0
RN7SL733P,0.0
RN7SL734P,0.0
RN7SL735P,0.0
RN7SL736P,0.0
RN7SL737P,0.7
RN7SL738P,0.250107
RN7SL73P,0.0
RN7SL740P,0.0
RN7SL741P,0.0
RN7SL743P,0.0
RN7SL744P,0.0
RN7SL745P,0.0
RN7SL748P,0.0
RN7SL749P,0.0
RN7SL74P,0.0
RN7SL750P,0.0
RN7SL751P,0.0
RN7SL752P,0.0
RN7SL753P,0.0
RN7SL754P,0.0
RN7SL756P,0.0
RN7SL757P,0.0
RN7SL759P,0.0
RN7SL75P,0.0
RN7SL760P,0.0
RN7SL761P,0.0
RN7SL762P,0.0
RN7SL763P,0.0
RN7SL764P,0.0
RN7SL766P,0.0
RN7SL767P,0.0
RN7SL769P,0.0
RN7SL76P,0.0
RN7SL771P,0.0
RN7SL774P,0.0
RN7SL775P,0.0
RN7SL776P,0.0
RN7SL778P,0.0
RN7SL77P,0.0
RN7SL782P,0.0
RN7SL783P,0.0
RN7SL784P,0.0
RN7SL785P,0.0
RN7SL786P,0.0
RN7SL787P,0.0
RN7SL788P,0.0
RN7SL789P,0.0
RN7SL78P,0.0
RN7SL790P,0.0
RN7SL791P,0.0
RN7SL792P,0.0
RN7SL793P,0.0
RN7SL794P,0.0
RN7SL795P,0.0
RN7SL796P,0.0
RN7SL797P,0.0
RN7SL798P,0.0
RN7SL799P,0.0
RN7SL79P,0.0
RN7SL7P,0.0
RN7SL800P,0.0
RN7SL801P,0.0
RN7SL802P,0.0
RN7SL803P,0.0
RN7SL804P,0.0
RN7SL806P,0.0
RN7SL807P,0.0
RN7SL808P,0.0
RN7SL809P,0.240099
RN7SL810P,0.0
RN7SL811P,0.0
RN7SL812P,0.0
RN7SL813P,0.0
RN7SL814P,0.0
RN7SL815P,0.0
RN7SL817P,0.0
RN7SL818P,0.0
RN7SL819P,0.0
RN7SL81P,0.270107
RN7SL820P,0.0
RN7SL822P,0.0
RN7SL823P,0.0
RN7SL824P,0.0
RN7SL825P,0.0
RN7SL826P,0.0
RN7SL827P,0.0
RN7SL828P,0.0
RN7SL82P,0.0
RN7SL831P,0.0
RN7SL833P,0.0
RN7SL834P,0.4501
RN7SL835P,0.0
RN7SL836P,0.0
RN7SL837P,0.0
RN7SL838P,0.0
RN7SL83P,0.0
RN7SL840P,0.0
RN7SL841P,0.0
RN7SL842P,0.0
RN7SL843P,0.0
RN7SL845P,0.0
RN7SL846P,0.0
RN7SL847P,0.0
RN7SL849P,0.0
RN7SL850P,0.0
RN7SL851P,0.0
RN7SL853P,0.0
RN7SL854P,0.0
RN7SL856P,0.0
RN7SL860P,0.0
RN7SL861P,0.0
RN7SL862P,0.0
RN7SL863P,0.0
RN7SL864P,0.0
RN7SL865P,0.0
RN7SL868P,0.0
RN7SL869P,0.0
RN7SL870P,0.0
RN7SL87P,0.0
RN7SL88P,0.0
RN7SL89P,0.0
RN7SL8P,0.0
RN7SL91P,0.0
RN7SL93P,0.0
RN7SL96P,0.0
RN7SL97P,0.0
RN7SL98P,0.0
RNA28S5,0.0
RNA5-8SP2,0.0
RNA5-8SP3,0.0
RNA5-8SP4,0.0
RNA5-8SP5,0.0
RNA5-8SP6,0.0
RNA5-8SP7,0.0
RNA5S1,0.0
RNA5S10,0.0
RNA5S11,0.0
RNA5S12,0.0
RNA5S13,0.0
RNA5S14,0.0
RNA5S15,0.0
RNA5S16,0.0
RNA5S17,0.0
RNA5S2,0.0
RNA5S3,0.0
RNA5S4,0.0
RNA5S5,0.0
RNA5S6,0.0
RNA5S7,0.0
RNA5S8,0.0
RNA5S9,0.0
RNA5SP100,0.0
RNA5SP101,0.0
RNA5SP102,0.0
RNA5SP103,0.0
RNA5SP104,0.0
RNA5SP105,0.0
RNA5SP106,0.0
RNA5SP107,0.0
RNA5SP108,0.0
RNA5SP109,0.0
RNA5SP110,0.0
RNA5SP111,0.0
RNA5SP112,0.0
RNA5SP113,0.0
RNA5SP114,0.0
RNA5SP115,0.0
RNA5SP116,0.0
RNA5SP117,0.0
RNA5SP118,0.0
RNA5SP119,0.0
RNA5SP120,0.0
RNA5SP121,0.0
RNA5SP122,0.0
RNA5SP123,0.0
RNA5SP124,0.0
RNA5SP125,0.0
RNA5SP126,0.0
RNA5SP127,0.0
RNA5SP128,0.0
RNA5SP129,0.0
RNA5SP130,0.0
RNA5SP131,0.0
RNA5SP132,0.0
RNA5SP133,0.0
RNA5SP134,0.0
RNA5SP135,0.0
RNA5SP136,0.0
RNA5SP137,0.0
RNA5SP138,0.0
RNA5SP139,0.0
RNA5SP140,0.0
RNA5SP141,0.0
RNA5SP142,0.0
RNA5SP143,0.0
RNA5SP144,0.0
RNA5SP145,0.0
RNA5SP146,0.0
RNA5SP147,0.0
RNA5SP148,0.0
RNA5SP149,0.0
RNA5SP150,0.0
RNA5SP151,0.0
RNA5SP152,0.0
RNA5SP153,0.0
RNA5SP154,0.0
RNA5SP155,0.0
RNA5SP156,0.0
RNA5SP157,0.0
RNA5SP158,0.0
RNA5SP159,0.0
RNA5SP160,0.0
RNA5SP161,0.0
RNA5SP162,0.0
RNA5SP163,0.0
RNA5SP164,0.0
RNA5SP165,0.0
RNA5SP166,0.0
RNA5SP167,0.0
RNA5SP168,0.0
RNA5SP169,0.0
RNA5SP170,0.0
RNA5SP171,0.0
RNA5SP172,0.0
RNA5SP173,0.0
RNA5SP174,0.0
RNA5SP175,0.0
RNA5SP176,0.0
RNA5SP177,0.0
RNA5SP178,0.0
RNA5SP179,0.0
RNA5SP18,0.0
RNA5SP180,0.0
RNA5SP181,0.0
RNA5SP182,0.0
RNA5SP183,0.0
RNA5SP184,0.0
RNA5SP185,0.0
RNA5SP186,0.0
RNA5SP187,0.0
RNA5SP188,0.0
RNA5SP189,0.0
RNA5SP19,0.0
RNA5SP190,0.0
RNA5SP191,0.0
RNA5SP192,0.0
RNA5SP193,0.0
RNA5SP194,0.0
RNA5SP195,0.0
RNA5SP196,0.0
RNA5SP197,0.0
RNA5SP198,0.0
RNA5SP199,0.0
RNA5SP20,0.0
RNA5SP200,0.0
RNA5SP201,0.0
RNA5SP202,0.0
RNA5SP203,0.0
RNA5SP204,0.0
RNA5SP205,0.0
RNA5SP206,0.0
RNA5SP207,0.0
RNA5SP208,0.0
RNA5SP209,0.0
RNA5SP21,0.0
RNA5SP210,0.0
RNA5SP211,0.0
RNA5SP212,0.0
RNA5SP213,0.0
RNA5SP214,0.0
RNA5SP215,0.0
RNA5SP216,0.0
RNA5SP217,0.0
RNA5SP218,0.0
RNA5SP219,0.0
RNA5SP22,0.0
RNA5SP220,0.0
RNA5SP221,0.0
RNA5SP222,0.0
RNA5SP223,0.0
RNA5SP224,0.0
RNA5SP225,0.0
RNA5SP226,0.0
RNA5SP227,0.0
RNA5SP228,0.0
RNA5SP229,0.0
RNA5SP23,0.0
RNA5SP230,0.0
RNA5SP231,0.0
RNA5SP232,0.0
RNA5SP233,0.0
RNA5SP234,0.0
RNA5SP235,0.0
RNA5SP236,0.0
RNA5SP237,0.0
RNA5SP238,0.0
RNA5SP239,0.0
RNA5SP24,0.0
RNA5SP240,0.0
RNA5SP241,0.0
RNA5SP242,0.0
RNA5SP243,0.0
RNA5SP244,0.0
RNA5SP245,0.0
RNA5SP246,0.0
RNA5SP247,0.0
RNA5SP248,0.0
RNA5SP249,0.0
RNA5SP25,0.0
RNA5SP250,0.0
RNA5SP251,0.0
RNA5SP252,0.0
RNA5SP253,0.0
RNA5SP254,0.0
RNA5SP255,0.0
RNA5SP256,0.0
RNA5SP257,0.0
RNA5SP258,0.0
RNA5SP259,0.0
RNA5SP26,0.0
RNA5SP260,0.0
RNA5SP261,0.0
RNA5SP262,0.0
RNA5SP263,0.0
RNA5SP264,0.0
RNA5SP265,0.0
RNA5SP266,0.0
RNA5SP267,0.0
RNA5SP268,0.0
RNA5SP269,0.0
RNA5SP27,0.0
RNA5SP270,0.0
RNA5SP271,0.0
RNA5SP272,0.0
RNA5SP273,0.0
RNA5SP274,0.0
RNA5SP275,0.0
RNA5SP276,0.0
RNA5SP277,0.0
RNA5SP278,0.0
RNA5SP279,0.0
RNA5SP28,0.0
RNA5SP280,0.0
RNA5SP281,0.0
RNA5SP282,0.0
RNA5SP283,0.0
RNA5SP284,0.0
RNA5SP285,0.0
RNA5SP286,0.0
RNA5SP287,0.0
RNA5SP288,0.0
RNA5SP289,0.0
RNA5SP29,0.0
RNA5SP290,0.0
RNA5SP291,0.0
RNA5SP292,0.0
RNA5SP293,0.0
RNA5SP294,0.0
RNA5SP295,0.0
RNA5SP296,0.0
RNA5SP297,0.0
RNA5SP298,0.0
RNA5SP299,0.0
RNA5SP30,0.0
RNA5SP300,0.0
RNA5SP301,0.0
RNA5SP302,0.0
RNA5SP303,0.0
RNA5SP304,0.0
RNA5SP305,0.0
RNA5SP306,0.0
RNA5SP307,0.0
RNA5SP308,0.0
RNA5SP309,0.0
RNA5SP31,0.0
RNA5SP310,0.0
RNA5SP311,0.0
RNA5SP312,0.0
RNA5SP315,0.0
RNA5SP317,0.0
RNA5SP318,0.0
RNA5SP319,0.0
RNA5SP32,0.0
RNA5SP320,0.0
RNA5SP321,0.0
RNA5SP322,0.0
RNA5SP323,0.0
RNA5SP324,0.0
RNA5SP325,0.0
RNA5SP326,0.0
RNA5SP327,0.0
RNA5SP328,0.0
RNA5SP329,0.0
RNA5SP33,0.0
RNA5SP330,0.0
RNA5SP331,0.0
RNA5SP332,0.0
RNA5SP333,0.0
RNA5SP334,0.0
RNA5SP335,0.0
RNA5SP336,0.0
RNA5SP337,0.0
RNA5SP338,0.0
RNA5SP339,0.0
RNA5SP34,0.0
RNA5SP340,0.0
RNA5SP341,0.0
RNA5SP342,0.0
RNA5SP343,0.0
RNA5SP344,0.0
RNA5SP345,0.0
RNA5SP346,0.0
RNA5SP347,0.0
RNA5SP349,0.0
RNA5SP35,0.0
RNA5SP350,0.0
RNA5SP351,0.0
RNA5SP352,0.0
RNA5SP353,0.0
RNA5SP354,0.0
RNA5SP355,0.0
RNA5SP356,0.0
RNA5SP357,0.0
RNA5SP358,0.0
RNA5SP359,0.0
RNA5SP36,0.0
RNA5SP360,0.0
RNA5SP361,0.0
RNA5SP362,0.0
RNA5SP363,0.0
RNA5SP364,0.0
RNA5SP365,0.0
RNA5SP366,0.0
RNA5SP367,0.0
RNA5SP368,0.0
RNA5SP369,0.0
RNA5SP37,0.0
RNA5SP370,0.0
RNA5SP371,0.0
RNA5SP372,0.0
RNA5SP373,0.0
RNA5SP374,0.0
RNA5SP375,0.0
RNA5SP376,0.0
RNA5SP377,0.0
RNA5SP378,0.0
RNA5SP379,0.0
RNA5SP38,0.0
RNA5SP380,0.0
RNA5SP382,0.0
RNA5SP383,0.0
RNA5SP384,0.0
RNA5SP385,0.0
RNA5SP386,0.0
RNA5SP387,0.0
RNA5SP388,0.0
RNA5SP389,0.0
RNA5SP39,0.0
RNA5SP390,0.0
RNA5SP391,0.0
RNA5SP392,0.0
RNA5SP393,0.0
RNA5SP394,0.0
RNA5SP395,0.0
RNA5SP396,0.0
RNA5SP397,0.0
RNA5SP398,0.0
RNA5SP399,0.0
RNA5SP40,0.0
RNA5SP400,0.0
RNA5SP401,0.0
RNA5SP402,0.0
RNA5SP403,0.0
RNA5SP404,0.0
RNA5SP405,0.0
RNA5SP406,0.0
RNA5SP407,0.0
RNA5SP408,0.0
RNA5SP409,0.0
RNA5SP41,0.0
RNA5SP410,0.0
RNA5SP411,0.0
RNA5SP412,0.0
RNA5SP413,0.0
RNA5SP414,0.0
RNA5SP415,0.0
RNA5SP416,0.0
RNA5SP417,0.0
RNA5SP418,0.0
RNA5SP419,0.0
RNA5SP42,0.0
RNA5SP420,0.0
RNA5SP421,0.0
RNA5SP422,0.0
RNA5SP423,0.0
RNA5SP424,0.0
RNA5SP425,0.0
RNA5SP426,0.0
RNA5SP427,0.0
RNA5SP428,0.0
RNA5SP429,0.0
RNA5SP43,0.0
RNA5SP430,0.0
RNA5SP431,0.0
RNA5SP432,0.0
RNA5SP433,0.0
RNA5SP434,0.0
RNA5SP435,0.0
RNA5SP436,0.0
RNA5SP437,0.0
RNA5SP438,0.0
RNA5SP439,0.0
RNA5SP44,0.0
RNA5SP440,0.0
RNA5SP441,0.0
RNA5SP442,0.0
RNA5SP443,0.0
RNA5SP444,0.0
RNA5SP445,0.0
RNA5SP446,0.0
RNA5SP447,0.0
RNA5SP448,0.0
RNA5SP449,0.0
RNA5SP45,0.0
RNA5SP450,0.0
RNA5SP451,0.0
RNA5SP452,0.0
RNA5SP453,0.0
RNA5SP454,0.0
RNA5SP455,0.0
RNA5SP456,0.0
RNA5SP457,0.0
RNA5SP458,0.0
RNA5SP459,0.0
RNA5SP46,0.0
RNA5SP460,0.0
RNA5SP461,0.0
RNA5SP462,0.0
RNA5SP463,0.0
RNA5SP464,0.0
RNA5SP465,0.0
RNA5SP466,0.0
RNA5SP467,0.0
RNA5SP468,0.0
RNA5SP469,0.0
RNA5SP47,0.0
RNA5SP470,0.0
RNA5SP471,0.0
RNA5SP472,0.0
RNA5SP473,0.0
RNA5SP474,0.0
RNA5SP475,0.0
RNA5SP476,0.0
RNA5SP477,0.0
RNA5SP478,0.0
RNA5SP479,0.0
RNA5SP48,0.0
RNA5SP480,0.0
RNA5SP481,0.0
RNA5SP482,0.0
RNA5SP483,0.0
RNA5SP484,0.0
RNA5SP485,0.0
RNA5SP486,0.0
RNA5SP487,0.0
RNA5SP488,0.0
RNA5SP489,0.0
RNA5SP49,0.0
RNA5SP490,0.0
RNA5SP491,0.0
RNA5SP492,0.0
RNA5SP493,0.0
RNA5SP494,0.0
RNA5SP495,0.0
RNA5SP496,0.0
RNA5SP497,0.0
RNA5SP498,0.0
RNA5SP499,0.0
RNA5SP50,0.0
RNA5SP500,0.0
RNA5SP501,0.0
RNA5SP502,0.0
RNA5SP503,0.0
RNA5SP504,0.0
RNA5SP505,0.0
RNA5SP506,0.0
RNA5SP507,0.0
RNA5SP508,0.0
RNA5SP509,0.0
RNA5SP51,0.0
RNA5SP510,0.0
RNA5SP511,0.0
RNA5SP512,0.0
RNA5SP513,0.0
RNA5SP514,0.0
RNA5SP515,0.0
RNA5SP516,0.0
RNA5SP517,0.0
RNA5SP518,0.0
RNA5SP519,0.0
RNA5SP52,0.0
RNA5SP520,0.0
RNA5SP521,0.0
RNA5SP522,0.0
RNA5SP523,0.0
RNA5SP524,0.0
RNA5SP525,0.0
RNA5SP526,0.0
RNA5SP527,0.0
RNA5SP528,0.0
RNA5SP529,0.0
RNA5SP53,0.0
RNA5SP530,0.0
RNA5SP531,0.0
RNA5SP532,0.0
RNA5SP533,0.0
RNA5SP534,0.0
RNA5SP535,0.0
RNA5SP536,0.0
RNA5SP54,0.0
RNA5SP55,0.0
RNA5SP56,0.0
RNA5SP57,0.0
RNA5SP59,0.0
RNA5SP60,0.0
RNA5SP61,0.0
RNA5SP62,0.0
RNA5SP63,0.0
RNA5SP64,0.0
RNA5SP65,0.0
RNA5SP66,0.0
RNA5SP67,0.0
RNA5SP68,0.0
RNA5SP69,0.0
RNA5SP70,0.0
RNA5SP71,0.0
RNA5SP72,0.0
RNA5SP73,0.0
RNA5SP74,0.0
RNA5SP75,0.0
RNA5SP76,0.0
RNA5SP77,0.0
RNA5SP78,0.0
RNA5SP79,0.0
RNA5SP80,0.0
RNA5SP81,0.0
RNA5SP82,0.0
RNA5SP84,0.0
RNA5SP85,0.0
RNA5SP86,0.0
RNA5SP87,0.0
RNA5SP88,0.0
RNA5SP89,0.0
RNA5SP90,0.0
RNA5SP91,0.0
RNA5SP92,0.0
RNA5SP93,0.0
RNA5SP94,0.0
RNA5SP95,0.0
RNA5SP96,0.0
RNA5SP97,0.0
RNA5SP98,0.0
RNA5SP99,0.0
RNU1-1,11.659944
RNU1-100P,0.0
RNU1-101P,0.0
RNU1-103P,0.0
RNU1-104P,0.0
RNU1-105P,0.0
RNU1-107P,0.0
RNU1-108P,0.0
RNU1-109P,0.0
RNU1-112P,0.0
RNU1-114P,0.0
RNU1-115P,0.0
RNU1-117P,0.0
RNU1-119P,0.0
RNU1-11P,0.0
RNU1-123P,0.0
RNU1-124P,0.0
RNU1-125P,0.0
RNU1-128P,0.0
RNU1-129P,0.0
RNU1-130P,0.0
RNU1-131P,0.0
RNU1-132P,0.0
RNU1-133P,0.0
RNU1-134P,0.0
RNU1-136P,0.0
RNU1-138P,0.0
RNU1-139P,0.0
RNU1-140P,0.0
RNU1-141P,0.0
RNU1-142P,0.0
RNU1-143P,0.0
RNU1-146P,0.0
RNU1-148P,0.0
RNU1-149P,0.0
RNU1-14P,0.0
RNU1-150P,0.0
RNU1-151P,0.0
RNU1-153P,0.0
RNU1-154P,0.0
RNU1-155P,0.0
RNU1-15P,0.0
RNU1-16P,0.0
RNU1-17P,0.0
RNU1-18P,0.0
RNU1-19P,0.0
RNU1-2,12.770103
RNU1-20P,0.0
RNU1-21P,0.0
RNU1-22P,0.0
RNU1-23P,0.0
RNU1-24P,0.0
RNU1-27P,12.770103
RNU1-28P,11.659944
RNU1-29P,0.0
RNU1-3,11.659944
RNU1-30P,0.0
RNU1-31P,0.0
RNU1-32P,0.0
RNU1-33P,0.0
RNU1-34P,0.0
RNU1-35P,0.0
RNU1-36P,0.0
RNU1-38P,0.0
RNU1-39P,0.0
RNU1-4,12.770103
RNU1-40P,0.0
RNU1-41P,0.0
RNU1-42P,0.0
RNU1-43P,0.0
RNU1-44P,0.0
RNU1-45P,0.0
RNU1-46P,0.0
RNU1-47P,0.0
RNU1-48P,0.0
RNU1-49P,0.0
RNU1-51P,0.0
RNU1-52P,0.0
RNU1-54P,0.0
RNU1-55P,0.0
RNU1-56P,0.0
RNU1-57P,0.0
RNU1-58P,0.0
RNU1-5P,0.0
RNU1-61P,0.0
RNU1-62P,0.0
RNU1-63P,0.0
RNU1-64P,0.0
RNU1-65P,0.0
RNU1-67P,0.0
RNU1-68P,0.0
RNU1-6P,0.0
RNU1-70P,0.0
RNU1-72P,0.0
RNU1-73P,0.0
RNU1-74P,0.0
RNU1-75P,0.0
RNU1-76P,0.0
RNU1-77P,0.0
RNU1-78P,0.0
RNU1-7P,0.0
RNU1-80P,0.0
RNU1-82P,0.0
RNU1-83P,0.0
RNU1-84P,0.0
RNU1-86P,0.0
RNU1-88P,0.0
RNU1-89P,0.0
RNU1-8P,0.0
RNU1-91P,0.0
RNU1-93P,0.0
RNU1-94P,0.0
RNU1-95P,0.0
RNU1-96P,0.0
RNU1-97P,0.0
RNU1-98P,0.0
RNU105B,0.0
RNU105C,0.0
RNU11,0.0
RNU11-2P,0.0
RNU11-3P,0.0
RNU11-4P,0.0
RNU11-5P,0.0
RNU11-6P,0.0
RNU12,0.090099
RNU12-2P,0.0
RNU2-1,0.0
RNU2-10P,0.0
RNU2-11P,0.0
RNU2-12P,0.0
RNU2-13P,0.0
RNU2-14P,0.0
RNU2-15P,0.0
RNU2-16P,0.0
RNU2-17P,0.0
RNU2-18P,0.0
RNU2-19P,0.0
RNU2-2,0.0
RNU2-20P,0.0
RNU2-21P,0.0
RNU2-22P,0.0
RNU2-23P,0.0
RNU2-24P,0.0
RNU2-25P,0.0
RNU2-26P,0.0
RNU2-27P,0.0
RNU2-28P,0.0
RNU2-29P,0.0
RNU2-30P,0.0
RNU2-31P,0.0
RNU2-32P,0.0
RNU2-33P,0.0
RNU2-34P,0.0
RNU2-35P,0.0
RNU2-36P,0.0
RNU2-37P,0.0
RNU2-38P,0.0
RNU2-39P,0.0
RNU2-3P,0.0
RNU2-40P,0.0
RNU2-41P,0.0
RNU2-42P,0.0
RNU2-43P,0.0
RNU2-44P,0.0
RNU2-45P,0.0
RNU2-46P,0.0
RNU2-47P,0.0
RNU2-48P,0.0
RNU2-49P,0.0
RNU2-4P,0.0
RNU2-50P,0.0
RNU2-51P,0.0
RNU2-52P,0.0
RNU2-53P,0.0
RNU2-54P,0.0
RNU2-55P,0.0
RNU2-56P,0.0
RNU2-57P,0.0
RNU2-58P,0.0
RNU2-59P,0.0
RNU2-5P,0.0
RNU2-60P,0.0
RNU2-61P,0.0
RNU2-62P,0.0
RNU2-63P,0.0
RNU2-64P,0.0
RNU2-65P,0.0
RNU2-66P,0.0
RNU2-68P,0.0
RNU2-69P,0.0
RNU2-6P,0.0
RNU2-70P,0.0
RNU2-71P,0.0
RNU2-72P,0.0
RNU2-7P,0.0
RNU2-8P,0.0
RNU2-9P,0.0
RNU4-1,5.760023
RNU4-10P,0.0
RNU4-11P,0.0
RNU4-12P,0.0
RNU4-13P,0.0
RNU4-14P,0.0
RNU4-15P,0.0
RNU4-16P,0.0
RNU4-17P,0.0
RNU4-18P,0.0
RNU4-2,25.560593
RNU4-20P,0.0
RNU4-21P,0.0
RNU4-22P,0.0
RNU4-23P,0.0
RNU4-24P,0.0
RNU4-25P,0.0
RNU4-26P,0.0
RNU4-27P,0.0
RNU4-28P,0.0
RNU4-29P,0.0
RNU4-30P,0.0
RNU4-31P,0.0
RNU4-32P,0.0
RNU4-33P,0.0
RNU4-34P,0.0
RNU4-35P,0.0
RNU4-36P,0.0
RNU4-37P,0.0
RNU4-38P,0.0
RNU4-39P,0.0
RNU4-40P,0.0
RNU4-41P,0.0
RNU4-42P,0.0
RNU4-43P,0.0
RNU4-44P,0.0
RNU4-45P,0.0
RNU4-46P,0.0
RNU4-47P,0.0
RNU4-48P,0.0
RNU4-49P,0.0
RNU4-4P,0.0
RNU4-50P,0.0
RNU4-51P,0.0
RNU4-52P,0.0
RNU4-53P,0.0
RNU4-54P,0.0
RNU4-55P,0.0
RNU4-56P,0.0
RNU4-57P,0.0
RNU4-58P,0.0
RNU4-59P,0.0
RNU4-5P,0.0
RNU4-60P,0.0
RNU4-61P,0.0
RNU4-62P,0.0
RNU4-63P,0.0
RNU4-64P,0.0
RNU4-65P,0.0
RNU4-66P,0.0
RNU4-67P,0.0
RNU4-68P,0.0
RNU4-69P,0.0
RNU4-6P,0.0
RNU4-70P,0.0
RNU4-71P,0.0
RNU4-72P,0.0
RNU4-73P,0.0
RNU4-74P,0.0
RNU4-75P,0.0
RNU4-76P,0.0
RNU4-77P,0.0
RNU4-78P,0.0
RNU4-79P,0.0
RNU4-7P,0.0
RNU4-80P,0.0
RNU4-81P,0.0
RNU4-82P,0.0
RNU4-83P,0.0
RNU4-84P,0.0
RNU4-85P,0.0
RNU4-86P,0.0
RNU4-87P,0.0
RNU4-88P,0.0
RNU4-89P,0.0
RNU4-8P,0.0
RNU4-90P,0.0
RNU4-91P,0.0
RNU4-92P,0.0
RNU4-9P,0.0
RNU4ATAC,0.0
RNU4ATAC10P,0.0
RNU4ATAC11P,0.0
RNU4ATAC12P,0.0
RNU4ATAC13P,0.0
RNU4ATAC14P,0.0
RNU4ATAC15P,0.0
RNU4ATAC16P,0.0
RNU4ATAC17P,0.0
RNU4ATAC18P,0.0
RNU4ATAC2P,0.0
RNU4ATAC3P,0.0
RNU4ATAC4P,0.0
RNU4ATAC5P,0.0
RNU4ATAC6P,0.0
RNU4ATAC7P,0.0
RNU4ATAC8P,0.0
RNU4ATAC9P,0.0
RNU5A-1,0.0
RNU5A-2P,0.0
RNU5A-3P,0.0
RNU5A-4P,0.0
RNU5A-5P,0.0
RNU5A-6P,0.0
RNU5A-7P,0.0
RNU5A-8P,0.0
RNU5B-1,0.0
RNU5B-2P,0.0
RNU5B-3P,0.0
RNU5B-4P,0.0
RNU5B-6P,0.0
RNU5D-1,0.0
RNU5D-2P,0.0
RNU5E-1,0.0
RNU5E-10P,0.0
RNU5E-3P,0.0
RNU5E-4P,0.0
RNU5E-5P,0.0
RNU5E-6P,0.0
RNU5E-7P,0.0
